Date,Open,High,Low,Close,Volume,return_1d,ma_5,ma_20,volatility_5,momentum_5,target
2025-05-22,89.13953789798826,92.66953090880965,89.02348810403575,91.93451690673828,11428000,0.02204054747599682,93.3774658203125,92.72017860412598,0.02917320808871708,-1.9439163208007812,0
2025-05-23,90.0776515709855,92.05057934506262,90.0776515709855,91.1898422241211,7373800,-0.008100055427197272,92.54767608642578,92.66223030090332,0.027087320292792233,-4.148948669433594,1
2025-05-27,92.41808021520413,93.93645988704478,91.76043764136914,93.80106353759766,6501800,0.02863500198913438,92.35425262451172,92.74488258361816,0.031906021697130096,-0.9671173095703125,0
2025-05-28,93.80105603573335,93.89776665209708,92.62116733187366,92.78558349609375,4476000,-0.010825890487871526,91.93258666992188,92.75094375610351,0.03208633388951995,-2.1083297729492188,0
2025-05-29,94.55541552451551,94.55541552451551,91.14147962559146,91.75077056884766,7033300,-0.011152733951278693,92.29235534667968,92.71530532836914,0.019545441552140736,1.7988433837890625,0
2025-05-30,90.94806457500283,91.64439291270041,90.18403805883732,90.91905212402344,7874000,-0.009064975036913947,92.08926239013672,92.67298126220703,0.017228211104832847,-1.0154647827148438,0
2025-06-02,90.33877659983517,90.38712822294642,89.03315734052042,90.2517318725586,5748800,-0.007339718528461381,91.90164031982422,92.53035774230958,0.017165270357839157,-0.9381103515625,1
2025-06-03,90.41613623841083,93.2594742142101,90.00027393160038,92.63084411621094,6388800,0.026360848642902557,91.66759643554687,92.66685180664062,0.016152515339755046,-1.1702194213867188,0
2025-06-04,92.48577834550764,92.89197477220155,90.84167560098365,90.85134887695312,4416700,-0.019210612363904755,91.28074951171875,92.73206024169922,0.017614482626613602,-1.934234619140625,0
2025-06-05,91.14148058027432,91.83780887783381,90.02928995936946,90.44515228271484,4759900,-0.004471002348995667,91.01962585449219,92.68899002075196,0.01719229058787261,-1.3056182861328125,1
2025-06-06,91.41227459102774,94.15890209544294,91.3445764154901,94.1202163696289,7822800,0.040633068706949604,91.65985870361328,92.7608268737793,0.02514977241302193,3.2011642456054688,1
2025-06-09,95.07766626200541,96.09314629667448,94.11054523033884,94.14923095703125,6299300,0.0003082715756665966,92.43935852050781,92.85945358276368,0.024261709727239414,3.8974990844726562,1
2025-06-10,94.5070722690076,99.00418672631001,94.43937408915781,97.456787109375,9612400,0.03513099489738036,93.40454711914063,92.89970932006835,0.026102720536260532,4.8259429931640625,0
2025-06-11,97.50513614667524,97.76625556267427,94.53607505641367,94.88423919677734,6803400,-0.026396806101462222,94.21112518310547,92.90647888183594,0.028255174275619053,4.032890319824219,1
2025-06-12,94.4393661966488,96.21886527743985,93.83974852627047,96.02544403076172,5320600,0.012027338192781123,95.32718353271484,93.10135345458984,0.0272274107144309,5.580291748046875,0
2025-06-13,94.77785470903704,95.98675591706048,91.6637240166011,92.23432922363281,7303300,-0.039480315299707636,94.95000610351562,93.01914825439454,0.029860659491535525,-1.8858871459960938,1
2025-06-16,93.02737596976209,94.32331463240003,92.33104763462313,94.1685791015625,7427600,0.020971040763356985,94.95387573242188,92.96063766479492,0.03191042289551478,0.01934814453125,0
2025-06-17,93.49157926986975,93.65598805841557,91.741092733894,91.89582824707031,7195500,-0.02413491714726823,93.84168395996093,92.81702003479003,0.026326369066530065,-5.5609588623046875,1
2025-06-18,92.08926433684134,93.53027258488753,91.71208773083292,91.9925537109375,6408600,0.001052555548083589,93.26334686279297,92.67195205688476,0.025258311835829193,-2.8916854858398438,1
2025-06-20,92.5438123037679,93.40454941699481,91.29622530875918,92.39874267578125,9619800,0.004415454821703246,92.53800659179687,92.7942928314209,0.02410997975744034,-3.6267013549804688,1
2025-06-23,91.50899617844466,93.46257744799829,91.07378727990414,93.35619354248047,6887200,0.010362163369027844,92.7623794555664,92.86537666320801,0.01671952677872524,1.1218643188476562,1
2025-06-24,94.05251815002708,94.91325525798001,93.36586311888192,94.32331085205078,6406100,0.010359433829424836,92.79332580566407,93.0220500946045,0.014291136139030842,0.15473175048828125,0
2025-06-25,94.29429913002808,94.59410428407544,92.83394432879015,93.52059936523438,4372000,-0.008510213218400287,93.11828002929687,93.00802688598633,0.007829558504861037,1.6247711181640625,1
2025-06-26,93.79139618250754,94.6134475423884,93.22079096566479,94.39100646972656,5331900,0.009307116404300597,93.59797058105468,93.08829803466797,0.008042398250755898,2.3984527587890625,1
2025-06-27,95.02931391123732,96.96355595978697,94.88424428188654,95.96742248535156,6389800,0.016700913302906573,94.31170654296875,93.29913063049317,0.009493606169023904,3.5686798095703125,0
2025-06-30,96.3252561971294,96.38328847820047,94.91326033353566,95.406494140625,4933600,-0.005844987082071373,94.72176666259766,93.52350273132325,0.010983401643357663,2.0503005981445312,1
2025-07-01,95.09700435470728,101.8765168710237,95.08733107925774,100.43550872802734,9968200,0.05271144939032979,95.94420623779297,94.03269157409667,0.02460729233247051,6.1121978759765625,1
2025-07-02,100.86105359285882,102.23436369126185,99.92294500864546,101.98291015625,6327900,0.015406915819114575,97.6366683959961,94.50029487609864,0.021545622252208633,8.462310791015625,0
2025-07-03,102.46646897481314,102.48581552717297,100.62894494221165,100.63861083984375,3535300,-0.013181613609051013,98.88618927001953,94.98965797424316,0.025675737464521283,6.2476043701171875,0
2025-07-07,99.61346182655669,100.00998497358853,97.42776632631076,98.25949096679688,5677100,-0.02364022966128776,99.3446029663086,95.38037490844727,0.030220411547235527,2.2920684814453125,1
2025-07-08,98.37554751842465,99.10088825528459,97.27303018868136,98.65601348876953,6100500,0.004035462814545365,99.9945068359375,95.6071647644043,0.029644141404603305,3.2495193481445312,1
2025-07-09,99.13958153835637,99.93262050930885,98.45292647387113,99.06221008300781,4312200,0.0041173019248799125,99.7198471069336,95.85281372070312,0.015556739649934552,-1.3732986450195312,1
2025-07-10,99.5360895010089,102.87266130948134,99.2459576341075,101.29624938964844,5109900,0.022551882345130725,99.58251495361328,96.0447868347168,0.017797162066734783,-0.6866607666015625,0
2025-07-11,100.88038890956079,101.58639048444701,99.79721811440075,100.81269073486328,3866100,-0.00477370739488181,99.6173309326172,96.3412094116211,0.016751296985758786,0.17407989501953125,1
2025-07-14,100.58058388619827,101.54770488510403,99.79721823821987,101.42198181152344,4468100,0.006043793417463528,100.2498291015625,96.61103630065918,0.009958206945620326,3.1624908447265625,0
2025-07-15,101.54770230267982,102.03126278983545,98.83009472600044,98.84943389892578,5289900,-0.025364796335554995,100.28851318359375,96.94179153442383,0.017513584752466116,0.19342041015625,0
2025-07-16,99.29431411921897,100.00998899209927,97.06026690690477,98.00804138183594,3861900,-0.008511859743680183,100.07767944335937,97.1337646484375,0.01777293179893628,-1.054168701171875,1
2025-07-17,98.24981413601267,100.52255427984502,98.24981413601267,100.2420883178711,4529500,0.022794526903475054,99.86684722900391,97.55107765197754,0.0178569005512608,-1.0541610717773438,0
2025-07-18,100.5419025003043,100.85138093816963,98.78174250146749,100.05834197998047,5282100,-0.001833025837490121,99.71597747802734,97.9543670654297,0.0177894590049233,-0.7543487548828125,0
2025-07-21,98.7527251167809,100.2517656063066,98.33686279493844,98.36587524414062,4478800,-0.016914798929793085,99.10475616455078,98.25272369384766,0.018350206281544452,-3.0561065673828125,1
2025-07-22,99.37167443009233,103.39490099494998,99.0815352029652,103.03706359863281,6473000,0.047487894993039736,99.9422821044922,98.73676719665528,0.026298391605031238,4.187629699707031,1
2025-07-23,103.96551006617753,105.31948097530709,103.28852830088667,103.89781188964844,5907500,0.008353773496191153,101.12023620605468,99.21549224853516,0.024579580847583212,5.8897705078125,0
2025-07-24,103.69471489550384,104.86493042114948,101.97324069449539,102.34074401855469,5415200,-0.014986531889117471,101.5399673461914,99.65649948120117,0.026178261973537342,2.0986557006835938,1
2025-07-25,103.24984168108918,103.50128783256554,101.6927762558456,102.56318664550781,3476000,0.002173549050149548,102.04093627929687,100.06510848999024,0.02599966135807348,2.5048446655273438,1
2025-07-28,102.72760004316211,103.2885320281005,101.7894914355871,102.93069458007812,3864900,0.0035832343610826545,102.95390014648437,100.41327209472657,0.023089562074074737,4.5648193359375,0
2025-07-29,102.63088634858195,102.79529515281237,100.50321565568738,100.75466918945312,4753500,-0.02114068499685573,102.49742126464844,100.68068084716796,0.01286397540093181,-2.2823944091796875,0
2025-07-30,101.2672352084604,101.54770117331715,98.97515586855704,99.74885559082031,4527100,-0.00998279887894371,101.66763000488281,100.64634819030762,0.010759509576869797,-4.148956298828125,0
2025-07-31,98.98483588078189,99.25562858843912,97.06026709831983,97.19566345214844,6442300,-0.025596204824096636,100.63861389160157,100.40698585510253,0.013227536409498303,-5.14508056640625,0
2025-08-01,96.24787430199693,97.01190074272166,95.20338927713219,96.48965454101562,5021700,-0.0072637902356661455,99.42390747070313,100.19953804016113,0.011594339622566275,-6.0735321044921875,1
