Date,Open,High,Low,Close,Volume,return_1d,ma_5,ma_20,volatility_5,momentum_5,target
2025-05-22,200.1010930441042,202.13489740214874,199.0941474443519,200.74911499023438,46742400,-0.003612241451258269,205.44481811523437,205.69263076782227,0.008622674559180222,-10.059371948242188,0
2025-05-23,193.0824298832746,197.10020219746903,192.8730755135501,194.67758178710938,78432900,-0.03024438341070823,202.25652160644532,205.00791854858397,0.010836419835292686,-15.941482543945312,1
2025-05-27,197.6983910952664,200.1309909415137,196.83102019804124,199.60260009765625,56288500,0.02529833309688767,200.54772338867187,204.52664337158203,0.02151114609675014,-8.543991088867188,1
2025-05-28,199.98143310081724,202.11494001836002,199.2935240345892,199.81195068359375,45339700,0.0010488369682313259,199.2636291503906,204.00256805419923,0.021872984563748886,-6.42047119140625,0
2025-05-29,202.96236033905296,203.19165828241367,197.90773491315443,199.34336853027344,51396800,-0.0023451157536734657,198.83692321777343,203.39084396362304,0.019716451179245028,-2.1335296630859375,1
2025-05-30,198.7651407343476,201.3472946799051,196.18300200128658,200.24066162109375,70819900,0.004501243745582917,198.7352325439453,202.78316192626954,0.019880788036911734,-0.508453369140625,1
2025-06-02,199.67238359256916,201.51677709467234,199.51286535414474,201.08807373046875,35423300,0.004231968185255619,200.0173309326172,202.6146209716797,0.010845004646756248,6.410491943359375,1
2025-06-03,200.73914706631285,203.1518034040851,200.35033086337637,202.6533203125,46381600,0.007783885702387527,200.62747497558593,202.84594116210937,0.003841373068664479,3.05072021484375,0
2025-06-04,202.29440469878628,205.6143037964219,201.48686455307688,202.20468139648438,43604000,-0.002213824650510565,201.10602111816405,203.07374801635743,0.004487780888825662,2.392730712890625,0
2025-06-05,202.8826044104843,204.12881205428334,199.54276184010462,200.0213165283203,55126100,-0.010797795842732771,201.24161071777343,203.3048957824707,0.007378945847049475,0.677947998046875,1
2025-06-06,202.38413874603313,205.07594444547604,201.43702389784912,203.3013458251953,46607700,0.016398398699723593,201.85374755859374,203.63831329345703,0.010264637241801414,3.0606842041015625,0
2025-06-09,203.76990423179717,205.3750202901374,199.41316716451473,200.8388214111328,72862600,-0.012112681320761376,201.80389709472655,203.79682998657228,0.012222206640015275,-0.2492523193359375,1
2025-06-10,199.99141796230995,203.73004106569937,199.96151019448254,202.0551300048828,54672600,0.006056142857262303,201.68425903320312,203.39206161499024,0.011962120272756215,-0.5981903076171875,0
